duration,source_ip,destination_ip,syn_bit,ack_bit,fin_bit,packet_size,pps,sequence_number,is_attack
0.10725879669189453,54.210.196.203,192.168.1.17,False,True,False,60,559.3946776445065,0,0
0.07957100868225098,54.210.196.203,192.168.1.17,False,True,False,60,754.0434763067611,0,0
0.014001607894897461,54.210.196.203,192.168.1.17,False,True,False,60,4285.222129514534,0,1
0.09080648422241211,54.210.196.203,192.168.1.17,False,True,False,60,660.7457662719563,0,0
0.10787010192871094,54.210.196.203,192.168.1.17,False,True,False,60,556.2245601626735,0,0
0.0878300666809082,192.168.1.17,54.210.196.203,True,False,False,66,751.4510974901326,3977366131,0
0.07491397857666016,192.168.1.17,54.210.196.203,True,False,False,66,881.010477002788,3826516637,0
0.059578657150268555,192.168.1.17,54.210.196.203,True,False,False,66,1107.77924775202,3666043486,1
0.030277729034423828,192.168.1.17,54.210.196.203,True,False,False,66,2179.820022993212,57141017,1
0.07484674453735352,192.168.1.17,54.210.196.203,True,False,False,66,881.8018793998663,59311388,0
0.10961747169494629,192.168.1.17,54.210.196.203,True,False,False,66,602.0937992774633,3770630700,0
0.0602266788482666,192.168.1.17,54.210.196.203,True,False,False,66,1095.8598624752087,3697434985,1
0.014035463333129883,192.168.1.17,54.210.196.203,True,False,False,66,4702.374152779901,3140335470,1
0.09100079536437988,192.168.1.17,54.210.196.203,True,False,False,66,725.2683862347224,2942385427,0
0.04490208625793457,192.168.1.17,54.210.196.203,True,False,False,66,1469.8648882564394,1901552642,1
0.10639333724975586,192.168.1.17,54.210.196.203,True,False,False,66,620.3395974417698,2392654670,0
0.013970375061035156,192.168.1.17,54.210.196.203,True,False,False,66,4724.282613147655,1712988105,1
0.05811047554016113,192.168.1.17,54.210.196.203,True,False,False,66,1135.7676802074402,1682896813,1
0.014606952667236328,192.168.1.17,54.210.196.203,True,False,False,66,4518.396239349721,1546837179,1
0.044997215270996094,192.168.1.17,54.210.196.203,True,False,False,66,1466.7574338215036,852803285,1
0.0892784595489502,192.168.1.17,54.210.196.203,True,False,False,66,739.2600671364976,2194654460,0
0.03081512451171875,192.168.1.17,54.210.196.203,True,False,False,66,2141.805397375588,919925302,1
0.06002306938171387,192.168.1.17,54.210.196.203,True,False,False,66,1099.5772238883042,1879226087,1
0.045144081115722656,192.168.1.17,54.210.196.203,True,False,False,66,1461.9856771658533,1239837727,1
0.0421147346496582,192.168.1.17,54.210.196.203,True,False,False,66,1567.1474734208173,150266465,1
0.02679610252380371,192.168.1.17,54.210.196.203,True,False,False,66,2463.0447633707327,328407963,1
0.09152936935424805,54.210.196.203,192.168.1.17,False,True,False,60,655.527296028674,0,0
0.02902364730834961,192.168.1.17,54.210.196.203,True,False,False,66,2274.0077874710432,925162129,1
